ssnamenr,jd,fid,pid,diffmaglim,ra,dec,magpsf,sigmapsf,chipsf,magap,sigmagap,magapbig,sigmagapbig,distnr,magnr,fwhm,elong,rb,ssdistnr,ssmagnr,id,night,phaseangle,obsdist,heliodist,H,ltc
145627,2459424.8971412,2,1670397141315,19.55725860595703,342.6569297,-26.828226,19.311038970947266,0.15293432772159576,1.1408342123031616,19.370399475097656,0.34439998865127563,18.98780059814453,0.3111000061035156,9.771748542785645,22.503999710083008,1.9900000095367432,1.1118597984313965,0.7885714173316956,1.0,19.299999237060547,ZTF21abploqk,20210729,4.8097,5.6054881479847,6.486053714235,11.098566320086508,-0.03238294712873888
145627,2459425.9394329,2,1671439430015,18.56165313720703,342.5744121,-26.8921799,16.98300552368164,0.07139105349779129,5.873416423797607,17.104000091552734,0.10320000350475311,17.019899368286133,0.12110000103712082,0.39682117104530334,15.042999267578125,1.2690433263778687,1.154362440109253,0.5071428418159485,28.0,19.299999237060547,ZTF20acaenrj,20210730,4.6946,5.59658025298626,6.48410518884,8.780770945802528,-0.03233148615243362
145627,2459426.9240625,2,1672424061315,19.777746200561523,342.5009571,-26.9658687,19.67180061340332,0.20095296204090118,1.9091053009033203,20.30780029296875,0.6597999930381775,20.66230010986328,1.1734000444412231,11.969012260437012,22.700000762939453,1.690000057220459,1.115517258644104,0.6214285492897034,1.0,19.299999237060547,ZTF21abpxdbl,20210731,4.5863,5.58841735112523,6.482263710811,11.4791746296798,-0.032284329007078165
145627,2459430.8553356,2,1676355330315,20.082191467285156,342.1753189,-27.2315461,19.02378273010254,0.13322292268276215,1.9205706119537354,18.936500549316406,0.13220000267028809,18.959699630737305,0.17239999771118164,2.147409439086914,22.378999710083008,2.140000104904175,1.1442440748214722,0.9114285707473755,1.0,19.200000762939453,ZTF21abrbfyl,20210804,4.1611,5.55832113136528,6.474904114505,10.868734246655881,-0.03211046291949902
145627,2459430.9180787,1,1676418070315,19.960649490356445,342.1697588,-27.2358566,19.556541442871094,0.17010875046253204,1.1248396635055542,19.426000595092773,0.19519999623298645,19.596099853515625,0.2919999957084656,10.584823608398438,22.78499984741211,3.6700000762939453,1.1715975999832153,0.7057142853736877,1.0,19.200000762939453,ZTF21abrdnxo,20210804,4.1545,5.55787370639472,6.47478656185,11.402077155362331,-0.032107878142083886
145627,2459439.8763773,2,1685376370215,19.570819854736328,341.3268627,-27.8233099,18.997392654418945,0.14517728984355927,1.3658268451690674,18.789600372314453,0.17579999566078186,18.544099807739258,0.17990000545978546,3.6520583629608154,22.236000061035156,3.0299999713897705,1.1294387578964233,0.7699999809265137,1.0,19.200000762939453,ZTF21abtapon,20210813,3.31,5.50500383691866,6.457972831287,10.91871243557246,-0.031802448509062164
145627,2459769.9210301,1,2015421033915,19.96983528137207,9.882566,-16.8831619,19.611114501953125,0.1715625375509262,1.0245189666748047,19.491199493408203,0.19020000100135803,19.457300186157227,0.2362000048160553,6.168536186218262,22.68600082397461,4.230000019073486,1.2037252187728882,0.6628571152687073,0.0,19.399999618530273,ZTF22aastfrp,20220709,9.7864,5.47911986972265,5.807932947227,11.460121850969854,-0.031652916636179376
145627,2459788.9710185,1,2034471012015,20.35382843017578,10.4681316,-17.8292633,19.788482666015625,0.1960391253232956,1.3812776803970337,19.669200897216797,0.20659999549388885,19.64550018310547,0.25859999656677246,9.260247230529785,22.924999237060547,2.880000114440918,1.21159029006958,0.7699999809265137,0.0,19.200000762939453,ZTF22aaxjjgh,20220728,8.7266,5.18714467317804,5.769462816006,11.81476619747379,-0.029966173732975394
145627,2459807.8663079,2,2053366300415,19.47867774963379,10.0706858,-19.0773185,18.976787567138672,0.1384223997592926,0.9882944226264954,19.04640007019043,0.28929999470710754,19.03849983215332,0.36880001425743103,16.346967697143555,20.275999069213867,2.0,1.223938226699829,0.7785714268684387,0.0,19.0,ZTF22abarape,20220816,6.9204,4.9484602203286,5.73132379827,11.19954767544213,-0.028587291856317733
145627,2459813.8356366,1,2059335630415,20.094404220581055,9.74579,-19.5045178,19.67644691467285,0.1687995344400406,0.7120457291603088,19.75040054321289,0.22609999775886536,19.530899047851562,0.23659999668598175,14.059893608093262,23.285999298095703,3.630000114440918,1.02765953540802,0.7971428632736206,0.0,19.0,ZTF22abccjzc,20220822,6.2485,4.88764677331557,5.719282629655,11.962262692133088,-0.0282359721162078
145627,2459815.9203241,1,2061420320515,20.520282745361328,9.6106517,-19.6547436,19.86819076538086,0.15230433642864227,1.619917631149292,19.619199752807617,0.17900000512599945,19.41390037536621,0.18979999423027039,9.12849235534668,22.80500030517578,1.7899999618530273,1.0134128332138062,0.7400000095367432,0.0,18.899999618530273,ZTF22abcrsct,20220824,6.0101,4.86831865208983,5.715078572461,12.175738750880418,-0.028124313414730387
145627,2459817.9068056,1,2063406800515,20.343935012817383,9.4723724,-19.7977388,19.35309600830078,0.09923260658979416,0.8364296555519104,19.373199462890625,0.15970000624656677,19.33679962158203,0.1973000019788742,5.940192699432373,22.966999053955078,2.1700000762939453,1.0705705881118774,0.9442856907844543,0.0,18.899999618530273,ZTF22abdfyzr,20220826,5.7833,4.85086567807092,5.711073147378,11.681097388294681,-0.028023487452749393
145627,2459817.8797106,2,2063379710515,20.30472183227539,9.4744106,-19.7957566,18.859556198120117,0.10960470139980316,5.999913215637207,19.011699676513672,0.1298000067472458,18.995399475097656,0.16349999606609344,8.554839134216309,22.756000518798828,2.440000057220459,1.0649572610855103,0.9057142734527588,0.0,18.899999618530273,ZTF22abdfest,20220826,5.7863,4.85109728805151,5.711127776176,11.187284809742287,-0.028024825465346678
145627,2459819.9606944,2,2065460690615,20.383787155151367,9.3194519,-19.9450295,18.601276397705078,0.06871069967746735,5.233820915222168,18.542999267578125,0.07119999825954437,18.445100784301758,0.0828000009059906,7.26309061050415,20.62700080871582,2.190000057220459,1.0150272846221924,0.9685714244842529,0.0,18.899999618530273,ZTF22abduamr,20220828,5.5508,4.83383605750303,5.706932437823,10.950074692652167,-0.027925107206834374
145627,2459822.8780324,1,2068378030615,20.182558059692383,9.0864197,-20.1525206,19.656280517578125,0.19056899845600128,1.4815036058425903,19.491600036621094,0.17829999327659607,19.527599334716797,0.23579999804496765,11.850959777832031,22.951000213623047,3.3299999237060547,1.1755634546279907,0.7171428799629211,0.0,18.899999618530273,ZTF22abegjsg,20220831,5.228,4.81146859182778,5.701052149073,12.033783972497448,-0.027795890189646334
145627,2459822.9731944,2,2068473190615,20.010570526123047,9.0782099,-20.1591918,18.988855361938477,0.1014026328921318,1.0918259620666504,18.97330093383789,0.1460999995470047,18.936100006103516,0.1808999925851822,4.1114912033081055,21.72599983215332,2.319999933242798,1.180124282836914,0.9285714030265808,0.0,18.899999618530273,ZTF22abehgvt,20220831,5.2177,4.81077558610746,5.700860361071,11.36727403204227,-0.027791886690395493
145627,2459824.8986921,1,2070398690615,20.47327995300293,8.9141103,-20.2944453,19.539295196533203,0.1427263766527176,2.1238186359405518,19.546100616455078,0.17020000517368317,19.450599670410156,0.19939999282360077,12.1483793258667,22.329999923706055,2.5299999713897705,1.0818897485733032,0.8714285492897034,0.0,18.899999618530273,ZTF22abeuoaj,20220902,5.0127,4.79725733741199,5.696980078676,11.935923106019724,-0.027713791666158234
145627,2459829.8777315,1,2075377735615,19.5165958404541,8.45581,-20.6353878,19.41191864013672,0.17505739629268646,0.9202077984809875,19.438800811767578,0.3458999991416931,19.322500228881836,0.3991999924182892,12.669678688049316,21.94099998474121,2.2300000190734863,1.1387560367584229,0.7900000214576721,0.0,18.799999237060547,ZTF22abfqqks,20220907,4.529,4.76682637689109,5.686949375187,11.851928464281752,-0.02753799177868914
145627,2459839.8701852,1,2085370185715,20.04514503479004,7.4148122,-21.2635697,19.085779190063477,0.10494699329137802,1.324877142906189,19.11280059814453,0.15520000457763672,19.046899795532227,0.18709999322891235,13.784353256225586,23.003000259399414,2.819999933242798,1.090651512145996,0.9257143139839172,0.0,18.799999237060547,ZTF22abfzpcu,20220917,3.9206,4.72603589273609,5.666833757939,11.586057977750531,-0.027302344845384692
145627,2459839.8167014,1,2085316705715,20.040496826171875,7.4209076,-21.2605053,19.141067504882812,0.10920204967260361,1.7569596767425537,18.974899291992188,0.13989999890327454,18.884599685668945,0.164900004863739,11.331780433654785,23.003000259399414,2.4600000381469727,1.070719599723816,0.8871428370475769,0.0,18.799999237060547,ZTF22abfypix,20220917,3.9221,4.72618051156517,5.6669413669,11.641152630959255,-0.027303180309446392
145627,2459843.8984375,2,2089398435815,20.150075912475586,6.9610853,-21.4877766,18.507192611694336,0.08137129992246628,2.704254627227783,18.35140037536621,0.07010000199079514,18.42729949951172,0.09549999982118607,12.28050708770752,21.72800064086914,2.369999885559082,1.0654546022415161,0.904285728931427,0.0,18.700000762939453,ZTF22abhazyt,20220921,3.8772,4.71746121756358,5.658730889578,11.01701509440015,-0.027252808882516348
145627,2459843.8352315,1,2089335235815,20.34012794494629,6.9684941,-21.4844098,19.02954864501953,0.0985180214047432,2.6764426231384277,19.13920021057129,0.11940000206232071,19.206499099731445,0.16189999878406525,18.241016387939453,23.222999572753906,2.630000114440918,1.0559896230697632,0.9385714530944824,0.0,18.700000762939453,ZTF22abgzvjp,20220921,3.8769,4.71756033460849,5.658857998825,11.539293998605153,-0.027253381482429173
145627,2459848.8568403,1,2094356846315,20.308902740478516,6.3866508,-21.7350583,19.060474395751953,0.11511639505624771,2.228428602218628,18.87459945678711,0.09759999811649323,18.79599952697754,0.11599999666213989,14.256878852844238,16.059999465942383,3.369999885559082,1.1799265146255493,0.6957142949104309,0.0,18.700000762939453,ZTF22abijtqe,20220926,4.0054,4.71321528112038,5.648762525854,11.568746371642513,-0.027228280075796536
145627,2459850.8790509,1,2096379056315,20.325847625732422,6.1493852,-21.825725,18.999492645263672,0.09747353196144104,1.8913027048110962,19.067800521850586,0.12150000035762787,19.028900146484375,0.14970000088214874,12.315327644348145,22.757999420166016,2.2200000286102295,1.1959564685821533,0.8828571438789368,0.0,18.799999237060547,ZTF22abiymqf,20220928,4.1114,4.71348152065756,5.644698919407,11.503207597007863,-0.027229818143602313
145627,2459850.8144676,2,2096314466315,20.097047805786133,6.1571432,-21.8229108,18.492589950561523,0.06664776057004929,2.094277858734131,18.50830078125,0.08009999990463257,18.544700622558594,0.10540000349283218,3.7927815914154053,22.52899932861328,2.8399999141693115,1.0531777143478394,0.9614285826683044,0.0,18.799999237060547,ZTF22abixllf,20220928,4.1076,4.71345520130873,5.644828681682,10.996481072380655,-0.02722966609652646
145627,2459852.8516204,1,2098351626315,20.54802131652832,5.9174339,-21.9081516,19.07706069946289,0.09644404798746109,3.4323816299438477,19.003299713134766,0.0917000025510788,18.931499481201172,0.10909999907016754,11.337964057922363,23.07200050354004,2.1700000762939453,1.069862961769104,0.9642857313156128,0.0,18.799999237060547,ZTF22abjobsc,20220930,4.2411,4.71484902868943,5.640736138217,11.574412363842583,-0.027237718247772557
145627,2459858.8158681,2,2104315866215,19.296751022338867,5.2193342,-22.1186557,19.000444412231445,0.13879577815532684,1.5334417819976807,18.688899993896484,0.19769999384880066,19.088699340820312,0.36629998683929443,8.979557991027832,21.201000213623047,2.690000057220459,1.2289669513702393,0.4757142961025238,0.0,18.799999237060547,ZTF22ablkiwi,20221006,4.76,4.72553399277412,5.628761036522,11.46926405215931,-0.02729944536553507
145627,2459895.775787,1,2141275785415,19.12027931213379,1.9089097,-21.9763861,19.085969924926758,0.20175659656524658,1.147384762763977,18.734600067138672,0.21570000052452087,18.672800064086914,0.26159998774528503,9.270657539367676,23.238000869750977,5.789999961853027,1.2719626426696777,0.37714284658432007,0.0,19.0,ZTF22abtizip,20221112,8.8138,4.98451699292887,5.554823829174,11.277418604829531,-0.028795592102419814
145627,2459895.6690741,2,2141169075415,19.574649810791016,1.9143581,-21.9803773,18.71266746520996,0.11033652722835541,1.630450963973999,18.711200714111328,0.15399999916553497,18.749399185180664,0.2045000046491623,6.378806114196777,22.78499984741211,3.4600000381469727,1.0397515296936035,0.8414285778999329,0.0,19.0,ZTF22abthjec,20221112,8.8046,4.9833809600642,5.555036523064,10.904916285106829,-0.028789029232028886
145627,2459897.711794,2,2143211795415,19.569406509399414,1.8190471,-21.9005883,18.90523338317871,0.13811133801937103,1.5862032175064087,18.77829933166504,0.1467999964952469,18.784500122070312,0.1891999989748001,12.594046592712402,22.35099983215332,3.059999942779541,1.0745216608047485,0.727142870426178,0.0,19.100000381469727,ZTF22abtqdbn,20221114,8.9771,5.00541886814586,5.550965981508,11.082236058539866,-0.028916342392523744
145627,2459897.6472685,1,2143147265415,19.918088912963867,1.8220724,-21.9031393,19.423982620239258,0.13695180416107178,1.0360554456710815,19.57509994506836,0.2328999936580658,19.299299240112305,0.23170000314712524,4.695805072784424,21.541000366210938,3.069999933242798,1.0780234336853027,0.8942857384681702,0.0,19.100000381469727,ZTF22abtpkqc,20221114,8.9718,5.00471347842105,5.551094533108,11.601463215674077,-0.02891226735078596
145627,2459899.6697338,2,2145169735415,19.281097412109375,1.7389741,-21.8174827,18.6873836517334,0.16671286523342133,1.5916682481765747,18.71150016784668,0.1379999965429306,18.924100875854492,0.2150000035762787,10.470430374145508,21.979999542236328,5.909999847412109,1.1883288621902466,0.3757142722606659,0.0,19.100000381469727,ZTF22abubshw,20221116,9.1335,5.02709931229827,5.547066160531,10.849992808234347,-0.02904159048121473
145627,2459903.6901157,2,2149190115415,19.503620147705078,1.6082587,-21.6277628,19.116527557373047,0.16371294856071472,1.062091588973999,19.038799285888672,0.1860000044107437,19.1023006439209,0.25270000100135803,16.69045066833496,21.9689998626709,3.6600000858306885,1.3622392416000366,0.4171428680419922,0.0,19.100000381469727,ZTF22abvhoco,20221120,9.4259,5.07319315298649,5.539063958458,11.250345265855799,-0.02930787494504038
145627,2459907.6679861,2,2153167985415,19.41140365600586,1.5253875,-21.415549,19.420116424560547,0.1788829267024994,0.7993142604827881,19.748300552368164,0.361299991607666,20.034799575805664,0.6039000153541565,14.094039916992188,21.230998992919922,5.039999961853027,1.1479768753051758,0.5642856955528259,0.0,19.100000381469727,ZTF22abwviqq,20221124,9.6759,5.12065512295446,5.531153981971,11.526575056501603,-0.02958206310198995
145627,2459936.628831,2,2182128830515,19.01262092590332,2.3266385,-19.2678908,19.08646011352539,0.18200598657131195,1.1616441011428833,19.35930061340332,0.4729999899864197,18.816099166870117,0.3686999976634979,12.647316932678223,22.719999313354492,3.9600000381469727,1.1219838857650757,0.7285714149475098,0.0,19.299999237060547,ZTF22acajwtq,20221223,10.286,5.49539860902309,5.473817920588,11.037583394516478,-0.03174695903537314
145627,2460165.9704745,1,2411470472815,18.98590660095215,41.320176,-3.1510682,19.258350372314453,0.19785892963409424,1.3847155570983887,19.174299240112305,0.4205999970436096,19.111299514770508,0.5101000070571899,6.030465602874756,23.1560001373291,4.440000057220459,1.0362621545791626,0.5342857241630554,0.0,18.899999618530273,ZTF23aawrgbd,20230809,11.4761,4.80532618245049,5.04766709228,11.630356893801661,-0.02776040544454356
145627,2460169.9208796,2,2415420872815,20.372432708740234,41.6063846,-3.2417079,18.632535934448242,0.04967556893825531,1.0693031549453735,18.595399856567383,0.07540000230073929,18.59149932861328,0.09570000320672989,11.384106636047363,23.39699935913086,2.0899999141693115,1.0579310655593872,0.9685714244842529,0.0,18.799999237060547,ZTF23aaxjlwu,20230813,11.3693,4.74249885505654,5.040972471042,11.040101479738716,-0.027397451502348583
145627,2460169.976412,1,2415476412815,20.672334671020508,41.609951,-3.2430852,19.222808837890625,0.07970209419727325,1.6706961393356323,19.10140037536621,0.09369999915361404,19.092899322509766,0.11840000003576279,7.98729133605957,21.79199981689453,2.140000104904175,1.1009682416915894,0.9442856907844543,0.0,18.799999237060547,ZTF23aaxmtbu,20230813,11.3675,4.74162090367525,5.040878567552,11.630886064933776,-0.027392379570625364
145627,2460173.9473495,2,2419447342815,20.464141845703125,41.8521079,-3.3502515,18.891719818115234,0.08858121931552887,6.347781181335449,18.951499938964844,0.10029999911785126,18.872499465942383,0.11909999698400497,13.52859115600586,22.51099967956543,2.049999952316284,1.1377049684524536,0.9228571653366089,0.0,18.799999237060547,ZTF23aaymyqd,20230817,11.217,4.67930259731931,5.034178737598,11.337213643450838,-0.027032366246789778
145627,2460182.9626852,2,2428462682615,20.57452392578125,42.2271095,-3.6481184,18.599462509155273,0.06843426078557968,6.504517555236816,18.66670036315918,0.07270000129938126,18.70509910583496,0.09560000151395798,4.2462158203125,22.048999786376953,2.109999895095825,1.103225827217102,0.977142870426178,0.0,18.700000762939453,ZTF23aazygaw,20230826,10.7133,4.54222327498868,5.019078548079,11.135662876506496,-0.026240457972204968
145627,2460184.9415278,1,2430441522615,20.430818557739258,42.2760934,-3.7227067,19.40923309326172,0.13308370113372803,2.685642719268799,19.383100509643555,0.13689999282360077,19.48979949951172,0.19269999861717224,9.304430961608887,23.06599998474121,2.940000057220459,1.1464788913726807,0.8871428370475769,0.0,18.700000762939453,ZTF23abahoxi,20230828,10.5726,4.51316797768638,5.015784987303,11.96633369151716,-0.02607260530148111
145627,2460186.933588,2,2432433582615,19.621747970581055,42.3129621,-3.8008049,18.64139175415039,0.09313493221998215,1.9103010892868042,18.618200302124023,0.16019999980926514,18.583099365234375,0.1988999992609024,3.7876052856445312,22.812999725341797,1.75,1.0606532096862793,0.977142870426178,0.0,18.700000762939453,ZTF23abapguz,20230830,10.4201,4.48435849352558,5.012477128778,11.21986568708104,-0.025906172695121778
145627,2460186.9809838,1,2432480982615,19.529170989990234,42.3135492,-3.8027117,19.3049259185791,0.16864074766635895,1.0670253038406372,19.134199142456055,0.2678000032901764,19.213600158691406,0.3702000081539154,9.983030319213867,23.01799964904785,2.430000066757202,1.1242235898971558,0.8328571319580078,0.0,18.700000762939453,ZTF23abaprap,20230830,10.4163,4.48367865432664,5.012398521551,11.883913918709531,-0.025902245258963837
145627,2460192.9493519,2,2438449352615,20.046875,42.3479196,-4.0534189,18.31227684020996,0.06818637251853943,4.943477630615234,18.51930046081543,0.10459999740123749,18.447599411010742,0.12530000507831573,6.451182842254639,23.113000869750977,1.7599999904632568,1.0795261859893799,0.9728571176528931,0.0,18.600000381469727,ZTF23abazczd,20230905,9.8941,4.40032834766539,5.002535221326,10.95720611625434,-0.02542072991141184
