ssnamenr,jd,fid,pid,diffmaglim,ra,dec,magpsf,sigmapsf,chipsf,magap,sigmagap,magapbig,sigmagapbig,distnr,magnr,fwhm,elong,rb,ssdistnr,ssmagnr,id,night,phaseangle,obsdist,heliodist,H,ltc
145627,2460192.882581,1,2438382582615,19.831281661987305,42.3483304,-4.0504769,18.935964584350586,0.12025360018014908,2.0441155433654785,19.141599655151367,0.22300000488758087,19.17919921875,0.29600000381469727,6.620965480804443,23.02899932861328,1.6399999856948853,1.0902255773544312,0.9242857098579407,0.0,18.600000381469727,ZTF23abaxyqf,20230905,9.9005,4.40123450533391,5.002645175685,11.580140239478716,-0.02542596479106823
145627,2460195.900787,1,2441400782615,20.049114227294922,42.3227352,-4.1855738,19.18145179748535,0.11390552669763565,1.2630081176757812,19.01609992980957,0.13600000739097595,19.071199417114258,0.18310000002384186,6.122399806976318,23.01300048828125,2.5299999713897705,1.1660181283950806,0.8757143020629883,0.0,18.600000381469727,ZTF23abbqzsj,20230908,9.6008,4.36092374579612,4.997683896094,11.859946649427807,-0.025193089230480182
145627,2460195.9812153,2,2441481212615,20.137603759765625,42.3214483,-4.1892021,18.542831420898438,0.0644628256559372,2.8741841316223145,18.595600128173828,0.09059999883174896,18.613399505615234,0.11760000139474869,7.081233978271484,22.28499984741211,2.7300000190734863,1.1618257761001587,0.9342857003211975,0.0,18.600000381469727,ZTF23abbsgag,20230908,9.5925,4.35986827296345,4.997551939593,11.222248649928668,-0.025186991755999134
145627,2460198.8796412,1,2444379642615,20.376985549926758,42.2687109,-4.3234316,18.97171974182129,0.12134166806936264,3.68422532081604,18.909799575805664,0.09690000116825104,18.873199462890625,0.11940000206232071,5.481011390686035,22.165000915527344,2.630000114440918,1.0928571224212646,0.9485714435577393,0.0,18.5,ZTF23abciqio,20230911,9.2821,4.32251739819324,4.992805298477,11.684655762028516,-0.02497121547194246
145627,2460198.9774769,2,2444477472615,20.49431800842285,42.2661792,-4.328041,18.499225616455078,0.06567541509866714,9.194799423217773,18.510499954223633,0.06800000369548798,18.543500900268555,0.08900000154972076,9.986852645874023,23.052000045776367,2.069999933242798,1.0135135650634766,0.9828571677207947,0.0,18.5,ZTF23abclojz,20230911,9.2713,4.32128055432679,4.992645373933,11.213299835331778,-0.024964070215637145
145627,2460208.9908912,2,2454490891215,20.312122344970703,41.8732363,-4.8138797,18.112550735473633,0.06060353294014931,1.7926172018051147,18.096099853515625,0.0478999987244606,18.04990005493164,0.057999998331069946,7.398497581481934,22.959999084472656,2.5999999046325684,1.0682352781295776,0.9785714149475098,0.0,18.399999618530273,ZTF23abfzxff,20230921,8.0482,4.20388025464229,4.976381242917,10.945499285777638,-0.024285847802670655
145627,2460211.9008565,1,2457400851215,20.866703033447266,41.7011689,-4.957742,18.828882217407227,0.05648783966898918,2.584805727005005,18.84429931640625,0.06710000336170197,18.881399154663086,0.0877000018954277,12.771651268005371,23.148000717163086,1.649999976158142,1.0365853309631348,0.9642857313156128,0.0,18.399999618530273,ZTF23abgjtpo,20230924,7.6572,4.17349974779534,4.971693932186,11.696854132005356,-0.024110339386454883
145627,2460213.9407407,1,2459440741215,20.5666561126709,41.5653683,-5.0583752,18.965044021606445,0.07797244936227798,1.6666367053985596,18.86669921875,0.0786999985575676,18.744300842285156,0.08950000256299973,7.853448390960693,23.298999786376953,1.809999942779541,1.083726406097412,0.8914285898208618,0.0,18.299999237060547,ZTF23abhavvk,20230926,7.3762,4.15329671703489,4.968418802011,11.857569148737511,-0.023993626326024784
145627,2460215.9991204,1,2461499121215,19.453941345214844,41.4162166,-5.159283,18.50444984436035,0.09374033659696579,2.075700044631958,18.640199661254883,0.1670999974012375,18.38909912109375,0.17030000686645508,9.320298194885254,23.402000427246094,3.119999885559082,1.0866667032241821,0.9285714030265808,0.0,18.299999237060547,ZTF23abhlwka,20230928,7.0882,4.13385506895325,4.965122955492,11.421691518871391,-0.023881311779048238
145627,2460215.9195255,2,2461419521215,19.453506469726562,41.4224803,-5.1553728,17.908048629760742,0.06987717002630234,2.0668423175811768,18.075000762939453,0.10130000114440918,18.150299072265625,0.13899999856948853,4.323527812957764,22.764999389648438,2.009999990463257,1.1557142734527588,0.9528571367263794,0.0,18.299999237060547,ZTF23abhktzm,20230928,7.0994,4.13458889813397,4.965250233338,10.824336565276903,-0.023885551115736394
145627,2460217.8988773,2,2463398871215,18.99014663696289,41.2686664,-5.2516106,17.98051643371582,0.0870930626988411,1.7932649850845337,17.838600158691406,0.11670000106096268,17.900299072265625,0.15850000083446503,1.2966296672821045,22.900999069213867,2.950000047683716,1.0967378616333008,0.9028571248054504,0.0,18.299999237060547,ZTF23abhrptw,20230930,6.8198,4.11677634779797,4.962089145229,10.920453029141933,-0.023782647878671116
145627,2460221.8844792,1,2467384471315,19.6262149810791,40.9271738,-5.4415896,18.455280303955078,0.08782386779785156,1.1255933046340942,18.392200469970703,0.09529999643564224,18.43829917907715,0.12720000743865967,7.217747688293457,23.176000595092773,3.7699999809265137,1.034883737564087,0.8728571534156799,0.0,18.200000762939453,ZTF23abhyevy,20231004,6.2543,4.08373991544542,4.955749667795,11.44218730895436,-0.023591796160863203
145627,2460228.9033565,1,2474403350315,20.460617065429688,40.2311901,-5.7566791,18.493242263793945,0.07844673097133636,3.1895744800567627,18.554800033569336,0.05660000070929527,18.571399688720703,0.0722000002861023,13.2798433303833,21.75,3.4100000858306885,1.0784729719161987,0.9214285612106323,0.0,18.200000762939453,ZTF23abjhrpu,20231011,5.2943,4.03528283295628,4.944669902744,11.55845451862146,-0.023311859231405434
145627,2460231.8448843,1,2477344880315,20.48738670349121,39.9082909,-5.8783419,18.921592712402344,0.09301973134279251,4.845879554748535,18.91360092163086,0.0885000005364418,18.790700912475586,0.10050000250339508,12.23305892944336,23.16200065612793,2.630000114440918,1.1108033657073975,0.9471428394317627,0.0,18.100000381469727,ZTF23abjwiqf,20231014,4.93,4.0188599584248,4.940058965628,12.016565162728629,-0.02321698416189948
145627,2460235.8773495,1,2481377340215,20.725282669067383,39.4401316,-6.0322788,18.61922264099121,0.05998889356851578,3.76151180267334,18.648700714111328,0.06159999966621399,18.6200008392334,0.07590000331401825,5.173646450042725,22.858999252319336,2.299999952316284,1.0360360145568848,0.9828571677207947,0.0,18.100000381469727,ZTF23abljknk,20231018,4.4991,4.00023073006388,4.933769526955,11.750080862441662,-0.023109362969750896
145627,2460235.8180787,2,2481318070215,20.369518280029297,39.4473854,-6.0301455,17.993825912475586,0.05999420955777168,16.47045135498047,17.923599243164062,0.044599998742341995,17.896699905395508,0.054999999701976776,8.167885780334473,22.959999084472656,2.259999990463257,1.140969157218933,0.9599999785423279,0.0,18.100000381469727,ZTF23ablicgr,20231018,4.5047,4.00047152652749,4.933861705496,11.12420830424658,-0.02311075405272958
145627,2460239.9553125,1,2485455310215,20.362409591674805,38.942395,-6.1701251,18.440044403076172,0.07155841588973999,5.102538108825684,18.47089958190918,0.0608999989926815,18.51020050048828,0.07980000227689743,2.469480514526367,21.88599967956543,2.640000104904175,1.0233463048934937,0.991428554058075,0.0,18.100000381469727,ZTF23abmyjuv,20231022,4.1804,3.98605885596241,4.927446652873,11.598972008844475,-0.023027491946634376
145627,2460239.955787,1,2485455785715,20.289199829101562,38.9422978,-6.1701539,18.399816513061523,0.06886415928602219,1.3960120677947998,18.379100799560547,0.06159999966621399,18.387100219726562,0.07859999686479568,2.6295289993286133,21.930999755859375,2.490000009536743,1.0498783588409424,0.9814285635948181,0.0,18.100000381469727,ZTF23abmyjuv,20231022,4.1803,3.9860574829335,4.927445919371,11.558750784117747,-0.02302748401463605
145627,2460239.8653125,2,2485365315715,20.28371238708496,38.9538573,-6.1673043,17.778636932373047,0.04504944756627083,9.95478343963623,17.737300872802734,0.03709999844431877,17.76449966430664,0.0478999987244606,2.398435354232788,22.857999801635742,2.2300000190734863,1.0474308729171753,0.9800000190734863,0.0,18.100000381469727,ZTF23abmwudi,20231022,4.1858,3.98632044679963,4.927585787382,10.937058718971443,-0.02302900315886557
145627,2460239.8657755,2,2485365770215,20.36146354675293,38.9537975,-6.16731,17.796663284301758,0.046783316880464554,3.855081796646118,17.82539939880371,0.03869999945163727,17.79050064086914,0.0471000000834465,11.959705352783203,23.131000518798828,1.9800000190734863,1.0392706394195557,0.9857142567634583,0.0,18.100000381469727,ZTF23abmwudi,20231022,4.1858,3.98631909513538,4.927585071569,10.955086122635885,-0.023028995350291046
145627,2460244.7951505,2,2490295150715,19.412630081176758,38.3295467,-6.306861,17.749134063720703,0.05402039736509323,1.3334077596664429,17.726900100708008,0.08780000358819962,17.711299896240234,0.11089999973773956,10.595366477966309,22.589000701904297,1.7999999523162842,1.0119681358337402,0.9514285922050476,0.0,18.0,ZTF23abnlxkx,20231027,4.0087,3.97541349441988,4.919992063373,10.926837857615503,-0.022965993613055343
145627,2460244.8575694,1,2490357566015,19.134084701538086,38.3213281,-6.3084528,18.31106948852539,0.10788968950510025,1.1450868844985962,18.172500610351562,0.15230000019073486,18.05699920654297,0.17589999735355377,4.560556888580322,22.97800064086914,4.150000095367432,1.1453856229782104,0.6728571653366089,0.0,18.0,ZTF23abnmyuy,20231027,4.0081,3.97532016505079,4.919896276666,11.488900644121468,-0.022965454448589197
145627,2460244.8589931,1,2490358990715,19.20993423461914,38.3211707,-6.3084404,18.318124771118164,0.10605968534946442,1.519368290901184,18.08799934387207,0.13449999690055847,18.132400512695312,0.17990000545978546,12.796701431274414,22.441999435424805,2.2899999618530273,1.1949152946472168,0.7400000095367432,0.0,18.0,ZTF23abnmyuy,20231027,4.0081,3.97531804939078,4.919894091987,11.495958046611346,-0.02296544222640543
145627,2460244.7724769,2,2490272476015,19.147769927978516,38.3325426,-6.3063022,17.8521728515625,0.07444240152835846,2.6555912494659424,17.93269920349121,0.1143999993801117,17.941499710083008,0.1477999985218048,5.124014854431152,19.006000518798828,2.9100000858306885,1.0931603908538818,0.9214285612106323,0.0,18.0,ZTF23abnlrzy,20231027,4.0089,3.97544767377117,4.920026860038,11.029831250080441,-0.022966191067424438
145627,2460246.8325347,2,2492332536015,18.748397827148438,38.0662445,-6.3549002,17.760974884033203,0.0920625552535057,1.8253117799758911,17.80190086364746,0.1412000060081482,17.74799919128418,0.17249999940395355,11.665431022644043,22.60300064086914,3.819999933242798,1.1948717832565308,0.7471428513526917,0.0,18.0,ZTF23abnscck,20231029,4.0134,3.97294630235063,4.916870226932,10.941137927035909,-0.022951740625942404
145627,2460246.8571875,1,2492357186015,18.606626510620117,38.0627543,-6.3554514,18.52086639404297,0.19914375245571136,1.3921064138412476,18.38159942626953,0.24240000545978546,18.39310073852539,0.3149000108242035,5.532517910003662,23.06999969482422,5.519999980926514,1.5239726305007935,0.23428571224212646,1.0,18.0,ZTF23abnsftn,20231029,4.0137,3.97292376844173,4.916832511376,11.70104136547175,-0.022951610447381456
145627,2460251.8147685,1,2497314766115,19.731689453125,37.4165532,-6.4464166,18.49898338317871,0.08159080147743225,1.5801852941513062,18.41349983215332,0.09220000356435776,18.41230010986328,0.11779999732971191,7.226576328277588,23.107999801635742,4.139999866485596,1.0675272941589355,0.8671428561210632,0.0,18.0,ZTF23abolpyg,20231103,4.2168,3.97195233619266,4.909277088771,11.67159844595724,-0.022945998475983016
145627,2460253.8511343,1,2499351136115,20.118919372558594,37.150505,-6.4725534,18.516002655029297,0.0787496268749237,4.9296979904174805,18.473600387573242,0.08179999887943268,18.49370002746582,0.10620000213384628,6.847446441650391,22.836999893188477,2.299999952316284,1.0682110786437988,0.9642857313156128,0.0,18.100000381469727,ZTF23abozhnl,20231105,4.3708,3.97360507799949,4.906190483686,11.680552360939192,-0.022955546377813347
145627,2460257.7737731,2,2503273774815,19.495630264282227,36.642093,-6.5036104,17.807708740234375,0.0675182119011879,2.0812997817993164,17.867599487304688,0.05829999968409538,17.8262996673584,0.0714000016450882,8.873806953430176,21.791000366210938,4.309999942779541,1.044715404510498,0.7885714173316956,0.0,18.100000381469727,ZTF23abpqrnn,20231109,4.7597,3.98013868636873,4.900272696712,10.950270598263312,-0.02299329108243056
145627,2460259.7887384,2,2505288734815,19.608808517456055,36.3841612,-6.509314,17.74112892150879,0.06025505065917969,3.8290457725524902,17.80430030822754,0.05009999871253967,17.788999557495117,0.06270000338554382,5.760997295379639,22.466999053955078,3.7799999713897705,1.0262489318847656,0.8257142901420593,0.0,18.100000381469727,ZTF23abqcrqi,20231111,4.997,3.98519515002061,4.897247265471,10.86975739084958,-0.02302250231092207
145627,2460259.7121991,1,2505212194815,20.03458023071289,36.3941231,-6.5092582,18.409019470214844,0.08177299797534943,2.2815723419189453,18.343399047851562,0.07320000231266022,18.35449981689453,0.09399999678134918,8.970643997192383,23.29599952697754,3.9700000286102295,1.164194941520691,0.822857141494751,0.0,18.100000381469727,ZTF23abqbqqm,20231111,4.9876,3.98498217025951,4.897362008317,11.538204601906951,-0.023021271925242694
145627,2460261.7950926,1,2507295094915,20.217723846435547,36.1309369,-6.5078272,18.598682403564453,0.10230842977762222,3.725618600845337,18.587600708007812,0.08370000123977661,18.589500427246094,0.10660000145435333,0.6062433123588562,22.7549991607666,3.5399999618530273,1.2744860649108887,0.7528571486473083,0.0,18.100000381469727,ZTF23abqqjhr,20231113,5.2523,3.99136254724219,4.894244539418,11.712067631749495,-0.023058131410988964
145627,2460289.6483102,2,2535148310315,18.84649658203125,33.3545823,-5.7322796,18.389747619628906,0.15998755395412445,1.3207757472991943,18.527099609375,0.32429999113082886,18.305500030517578,0.33970001339912415,9.395384788513184,22.520999908447266,1.8899999856948853,1.1520979404449463,0.8285714387893677,0.0,18.399999618530273,ZTF23abssbea,20231211,9.165,4.18212621791236,4.853595517435,11.240646196434385,-0.024160174569106647
145627,2460289.6658681,2,2535165861415,18.954788208007812,33.3534095,-5.7314463,18.5084228515625,0.1476978212594986,1.7520382404327393,18.147300720214844,0.19380000233650208,18.14940071105957,0.2492000013589859,11.886744499206543,22.746000289916992,3.7899999618530273,1.1185617446899414,0.5685714483261108,0.0,18.399999618530273,ZTF23absskby,20231211,9.1671,4.18230050955008,4.853570518973,11.359154773525505,-0.0241611814532067
145627,2460289.7039005,1,2535203901415,20.128053665161133,33.3508186,-5.7294154,19.005826950073242,0.09757356345653534,1.2530217170715332,19.029199600219727,0.12880000472068787,19.166900634765625,0.1867000013589859,13.495987892150879,20.638999938964844,2.609999895095825,1.01024329662323,0.9399999976158142,0.0,18.399999618530273,ZTF23abssuvv,20231211,9.1718,4.18267824200703,4.85351637226,11.85619152798107,-0.024163363616447314
145627,2460291.6618403,2,2537161841415,19.997581481933594,33.2294154,-5.6235718,18.248550415039062,0.07023201137781143,2.9951257705688477,18.273000717163086,0.06480000168085098,18.26490020751953,0.08160000294446945,8.235610961914062,23.04599952697754,3.4600000381469727,1.0543932914733887,0.9114285707473755,0.0,18.399999618530273,ZTF23abtpbtm,20231213,9.4085,4.20248290658911,4.850733976169,11.08010646162839,-0.024277775312473198
145627,2460291.6972106,1,2537197211415,20.410308837890625,33.2272425,-5.6215947,18.822290420532227,0.09238918870687485,4.160521030426025,18.68239974975586,0.07190000265836716,18.657899856567383,0.08900000154972076,5.9974446296691895,20.1299991607666,2.7899999618530273,1.1238425970077515,0.9100000262260437,0.0,18.399999618530273,ZTF23abtpmkf,20231213,9.4127,4.20284704299116,4.850683804582,11.653507784393327,-0.024279878931202543
145627,2460291.6850926,1,2537185090315,20.344165802001953,33.2279221,-5.6222835,18.755048751831055,0.09028958529233932,2.032874345779419,18.731599807739258,0.07800000160932541,18.70949935913086,0.09719999879598618,8.249723434448242,20.20199966430664,2.630000114440918,1.0633213520050049,0.9528571367263794,0.0,18.399999618530273,ZTF23abtpfsj,20231213,9.4113,4.20272226348391,4.850700993185,11.586380553970749,-0.02427915807905205
145627,2460291.6546875,2,2537154680315,20.029226303100586,33.2297755,-5.6239766,18.21124839782715,0.05858137458562851,2.33272385597229,18.177799224853516,0.06279999762773514,18.146299362182617,0.07760000228881836,8.758573532104492,23.211999893188477,3.200000047683716,1.070588231086731,0.941428542137146,0.0,18.399999618530273,ZTF23abtostw,20231213,9.4077,4.2024092956799,4.850744122577,11.04287089332334,-0.024277350061697865
145627,2460305.671794,1,2551171790015,19.167858123779297,32.7160935,-4.6960824,18.77227020263672,0.11759943515062332,1.1256119012832642,18.88050079345703,0.2782000005245209,18.896699905395508,0.3628999888896942,8.974263191223145,23.148000717163086,2.950000047683716,1.0231958627700806,0.8942857384681702,0.0,18.5,ZTF23abvngny,20231227,10.7987,4.36195157897563,4.831121775375,11.475939151397846,-0.025199027030477352
145627,2460314.6189236,1,2560118921915,20.145475387573242,32.7271048,-3.9683933,19.436006546020508,0.1583971530199051,1.4912354946136475,19.355499267578125,0.16500000655651093,19.24839973449707,0.1915999948978424,9.088409423828125,23.072999954223633,3.0999999046325684,1.1138789653778076,0.8671428561210632,0.0,18.600000381469727,ZTF24aaadttn,20240105,11.3851,4.47629226044359,4.818875292115,12.066252017749214,-0.02585957400602883
145627,2460571.9527894,2,2817452784915,19.423612594604492,81.2194319,14.9916704,18.224716186523438,0.10520175844430923,4.6618547439575195,18.539400100708008,0.16740000247955322,18.406299591064453,0.1889999955892563,2.2281343936920166,16.905000686645508,2.890000104904175,1.0306569337844849,0.8028571605682373,0.0,18.399999618530273,ZTF24abibird,20240918,12.6402,4.39556813285186,4.580128317607,10.957498305032765,-0.025393230114684345
145627,2460571.9818171,1,2817481814915,19.412994384765625,81.2220973,14.9920451,18.782085418701172,0.1708751916885376,1.4284858703613281,19.10580062866211,0.30300000309944153,19.097299575805664,0.3862000107765198,7.3798909187316895,18.437000274658203,2.190000057220459,1.2245283126831055,0.6571428775787354,0.0,18.399999618530273,ZTF24abibnly,20240918,12.6397,4.39512084320224,4.580115828819,11.515112945993117,-0.025390646119019294
145627,2460576.0287963,2,2821528794815,19.302833557128906,81.5731487,15.0439913,18.284330368041992,0.13109523057937622,2.278587579727173,18.39699935913086,0.16329999268054962,18.399499893188477,0.210099995136261,7.402291774749756,17.472000122070312,2.5,1.1523077487945557,0.8657143115997314,0.0,18.399999618530273,ZTF24abinfha,20240922,12.5467,4.33295302457305,4.578410844002,11.052547806515559,-0.025031502163911323
145627,2460575.9255671,1,2821425564815,19.176855087280273,81.5651376,15.042599,18.847900390625,0.17631714046001434,0.9999082684516907,19.02050018310547,0.27549999952316284,19.015899658203125,0.3522000014781952,6.172774791717529,21.076000213623047,5.389999866485596,1.2419533729553223,0.5657142996788025,0.0,18.399999618530273,ZTF24abimquf,20240922,12.5497,4.33453311169492,4.578453439965,11.615194564341284,-0.025040630339080997
